id,fake,real
TEST_27661,2.4606783473603853e-21,1.0
TEST_27662,5.882576002139251e-24,1.0
TEST_27663,7.278709131947545e-25,1.0
TEST_27664,1.78978477949012e-24,1.0
TEST_27665,3.801855219673548e-19,1.0
TEST_27666,1.8415251075617444e-18,1.0
TEST_27667,2.1933849907059603e-23,1.0
TEST_27668,3.053940926074583e-21,1.0
TEST_27669,8.82189954233965e-25,1.0
TEST_27670,1.705331697404879e-16,1.0
TEST_27671,0.0,0.0
TEST_27672,0.0,0.0
TEST_27673,0.0,0.0
TEST_27674,6.988774350286235e-23,1.0
TEST_27675,6.878393500314794e-18,1.0
TEST_27676,1.2110559336883534e-25,1.0
TEST_27677,3.246487233808193e-16,1.0
TEST_27678,2.3284757049008405e-17,1.0
TEST_27679,2.992859703862359e-23,1.0
TEST_27680,2.544960948042911e-17,1.0
TEST_27681,1.703399800540649e-17,1.0
TEST_27682,2.1832167012872204e-16,1.0
TEST_27683,1.0559883652803007e-16,1.0
TEST_27684,6.579467293667807e-21,1.0
TEST_27685,9.569161368137274e-21,1.0
TEST_27686,2.584416966953323e-17,1.0
TEST_27687,1.2289979549560948e-16,1.0
TEST_27688,6.811367055279622e-18,1.0
TEST_27689,1.0731539511775522e-16,1.0
TEST_27690,1.3248349345613324e-23,1.0
TEST_27691,1.768949973751658e-20,1.0
TEST_27692,1.21756395315406e-18,1.0
TEST_27693,4.407755300504548e-27,1.0
TEST_27694,6.73865594073165e-21,1.0
TEST_27695,2.431078857209673e-17,1.0
TEST_27696,5.630299448124744e-19,1.0
TEST_27697,9.642890302579598e-21,1.0
TEST_27698,8.24939902455554e-25,1.0
TEST_27699,2.0863731744963701e-16,1.0
TEST_27700,8.451393983540215e-21,1.0
TEST_27701,5.170283733366268e-18,1.0
TEST_27702,1.7781489493584038e-15,1.0
TEST_27703,1.0039866700728645e-15,1.0
TEST_27704,9.138991839484329e-17,1.0
TEST_27705,4.675637750711499e-16,1.0
TEST_27706,5.264205737987027e-12,1.0
TEST_27707,1.574494044053349e-22,1.0
TEST_27708,6.676420098772394e-16,1.0
TEST_27709,9.249250300208156e-19,1.0
TEST_27710,6.515549315018634e-22,1.0
TEST_27711,0.0,0.0
TEST_27712,4.6143664499877694e-23,1.0
TEST_27713,4.614847369640099e-28,1.0
TEST_27714,7.358712057688817e-28,1.0
TEST_27715,1.413779548975825e-17,1.0
TEST_27716,0.0,0.0
TEST_27717,1.065761811461898e-23,1.0
TEST_27718,1.2836469987006151e-17,1.0
TEST_27719,7.66211377429339e-25,1.0
TEST_27720,1.2038314789464266e-10,1.0
TEST_27721,0.0,0.0
TEST_27722,2.24019493674418e-18,1.0
TEST_27723,4.358905836517704e-23,1.0
TEST_27724,2.3133566926659633e-22,1.0
TEST_27725,5.990958292160858e-25,1.0
TEST_27726,2.6852841773491364e-20,1.0
TEST_27727,4.048333393346756e-20,1.0
TEST_27728,1.8280853846785756e-27,1.0
TEST_27729,0.0,0.0
TEST_27730,1.5942634032091668e-22,1.0
TEST_27731,5.2601995196463977e-20,1.0
TEST_27732,0.0,0.0
TEST_27733,1.5401065798797416e-20,1.0
TEST_27734,2.7556919284443468e-14,1.0
TEST_27735,7.948351041040767e-21,1.0
TEST_27736,1.840824808183351e-16,1.0
TEST_27737,3.979271119822302e-17,1.0
TEST_27738,5.611581770812298e-26,1.0
TEST_27739,3.018708726924471e-20,1.0
TEST_27740,8.963308438109294e-20,1.0
TEST_27741,7.528345289954354e-18,1.0
TEST_27742,2.6712873766559442e-20,1.0
TEST_27743,5.9986058608191735e-22,1.0
TEST_27744,7.67952247306577e-18,1.0
TEST_27745,0.0,0.0
TEST_27746,8.278399582192937e-18,1.0
TEST_27747,8.530901178962876e-24,1.0
TEST_27748,9.27184446399023e-22,1.0
TEST_27749,1.1779742586254853e-21,1.0
TEST_27750,7.580926944908802e-21,1.0
TEST_27751,5.267345180760248e-21,1.0
TEST_27752,0.0,0.0
TEST_27753,9.86630428970587e-19,1.0
TEST_27754,1.5767615054496378e-20,1.0
TEST_27755,4.0816588846393836e-19,1.0
TEST_27756,4.943217898931939e-19,1.0
TEST_27757,1.2891738754465597e-15,1.0
TEST_27758,2.129917200726847e-14,1.0
TEST_27759,2.6102245160963676e-19,1.0
TEST_27760,2.167108980131751e-18,1.0
TEST_27761,1.0981652542896019e-27,1.0
TEST_27762,6.357646183064165e-24,1.0
TEST_27763,1.3271401438985692e-25,1.0
TEST_27764,3.3456351452335744e-23,1.0
TEST_27765,2.2747141708297565e-21,1.0
TEST_27766,5.835542118970416e-12,1.0
TEST_27767,1.2436233466639468e-11,1.0
TEST_27768,8.734032170283071e-18,1.0
TEST_27769,2.283746091948048e-15,1.0
TEST_27770,6.839994552472828e-22,1.0
TEST_27771,1.41607995111335e-23,1.0
TEST_27772,1.1878835632854116e-21,1.0
TEST_27773,5.295588673086567e-22,1.0
TEST_27774,8.132624586415134e-20,1.0
TEST_27775,3.781802209714899e-14,1.0
TEST_27776,1.741352670377052e-27,1.0
TEST_27777,2.364361182153555e-15,1.0
TEST_27778,1.6713112205315547e-27,1.0
TEST_27779,2.421045569969711e-18,1.0
TEST_27780,4.2916921106024875e-21,1.0
TEST_27781,3.3626452557451915e-20,1.0
TEST_27782,1.9496483459677556e-21,1.0
TEST_27783,7.767824003455806e-18,1.0
TEST_27784,6.582548849420865e-23,1.0
TEST_27785,1.2585613099640858e-22,1.0
TEST_27786,2.649279649215136e-25,1.0
TEST_27787,1.4681870228942554e-17,1.0
TEST_27788,1.3202459312516249e-20,1.0
TEST_27789,3.1415278679969157e-25,1.0
TEST_27790,7.206269514135297e-25,1.0
TEST_27791,0.0,0.0
TEST_27792,9.626654556612772e-19,1.0
TEST_27793,2.803144034991535e-17,1.0
TEST_27794,3.7365056894598713e-20,1.0
TEST_27795,5.743277947536344e-18,1.0
TEST_27796,1.592613329752314e-18,1.0
TEST_27797,4.8706455956305116e-20,1.0
TEST_27798,7.602622179853706e-20,1.0
TEST_27799,3.2129237683402006e-18,1.0
TEST_27800,3.129700183925342e-16,1.0
TEST_27801,3.1799967082997722e-21,1.0
TEST_27802,8.018870176079322e-17,1.0
TEST_27803,7.047610251815073e-18,1.0
TEST_27804,2.3913527015679423e-25,1.0
TEST_27805,4.143227102550162e-14,1.0
TEST_27806,1.4737800718144574e-19,1.0
TEST_27807,3.122661199512955e-18,1.0
TEST_27808,2.0207304785489076e-18,1.0
TEST_27809,2.180723713854823e-20,1.0
TEST_27810,5.3769906461979946e-30,1.0
TEST_27811,3.2907005007702954e-16,1.0
TEST_27812,1.0088041964301529e-16,1.0
TEST_27813,1.800292364149175e-20,1.0
TEST_27814,8.60242938918711e-18,1.0
TEST_27815,6.746122667476619e-19,1.0
TEST_27816,0.0,0.0
TEST_27817,2.9668545191576264e-21,1.0
TEST_27818,7.821802630957485e-23,1.0
TEST_27819,1.0477204540122329e-20,1.0
TEST_27820,9.89554308871983e-21,1.0
TEST_27821,8.99825681898966e-19,1.0
TEST_27822,1.4585197211811543e-23,1.0
TEST_27823,9.984041720740201e-21,1.0
TEST_27824,5.6833564443569e-21,1.0
TEST_27825,2.4606997296561024e-19,1.0
TEST_27826,2.4470213854208074e-21,1.0
TEST_27827,4.831183765382497e-24,1.0
TEST_27828,3.098205501305248e-19,1.0
TEST_27829,1.5288709116901666e-16,1.0
TEST_27830,4.6445062829329406e-14,1.0
TEST_27831,3.3988545417990426e-22,1.0
TEST_27832,3.0034119472751664e-18,1.0
TEST_27833,4.6572348555170345e-22,1.0
TEST_27834,3.577419124152608e-25,1.0
TEST_27835,1.28775926087685e-21,1.0
TEST_27836,6.194406438640312e-22,1.0
TEST_27837,7.232395524720577e-20,1.0
TEST_27838,9.902143802186306e-15,1.0
TEST_27839,6.562540812509563e-23,1.0
TEST_27840,3.497378392784917e-16,1.0
TEST_27841,2.1011499537178902e-23,1.0
TEST_27842,1.123565034693763e-26,1.0
TEST_27843,0.0,0.0
TEST_27844,5.309209647822738e-19,1.0
TEST_27845,0.0,0.0
TEST_27846,1.6479177587451122e-21,1.0
TEST_27847,4.500572178937033e-21,1.0
TEST_27848,2.3746893344664737e-18,1.0
TEST_27849,1.5981890832440782e-13,1.0
TEST_27850,2.1077210827644116e-19,1.0
TEST_27851,3.5415951183959554e-20,1.0
TEST_27852,1.8776456033700975e-18,1.0
TEST_27853,2.0337225908399718e-18,1.0
TEST_27854,5.054341730163225e-21,1.0
TEST_27855,1.0643201523803885e-22,1.0
TEST_27856,5.105645336210736e-25,1.0
TEST_27857,2.9143674758130163e-22,1.0
TEST_27858,1.162891667257992e-22,1.0
TEST_27859,5.218122754637594e-15,1.0
TEST_27860,1.0550136999573975e-24,1.0
TEST_27861,3.186323145567704e-21,1.0
TEST_27862,3.7252458549302066e-21,1.0
TEST_27863,8.347182771100276e-25,1.0
TEST_27864,1.0104140222510791e-16,1.0
TEST_27865,1.6604142226359887e-18,1.0
TEST_27866,5.463300988232179e-19,1.0
TEST_27867,1.9335356744594373e-17,1.0
TEST_27868,5.080932758933086e-17,1.0
TEST_27869,1.3794057432585754e-20,1.0
TEST_27870,5.954438469591717e-24,1.0
TEST_27871,3.8270576034804487e-19,1.0
TEST_27872,1.9399445237964212e-21,1.0
TEST_27873,5.7943323621237295e-18,1.0
TEST_27874,1.9866502650804472e-17,1.0
TEST_27875,1.4056357697296026e-20,1.0
TEST_27876,7.623623778618544e-19,1.0
TEST_27877,5.335952707219307e-18,1.0
TEST_27878,1.474360768114106e-17,1.0
TEST_27879,1.2349813879874993e-11,1.0
TEST_27880,7.137777856430588e-21,1.0
TEST_27881,1.3392896807482556e-18,1.0
TEST_27882,4.253701336810932e-20,1.0
TEST_27883,1.2592500044670054e-19,1.0
TEST_27884,0.0,0.0
TEST_27885,5.463902762127811e-20,1.0
TEST_27886,8.959006064948253e-19,1.0
TEST_27887,5.408257447884832e-23,1.0
TEST_27888,4.572108761638665e-21,1.0
TEST_27889,6.256738566813938e-17,1.0
TEST_27890,2.7250075844069913e-24,1.0
TEST_27891,1.167625716213532e-22,1.0
TEST_27892,1.6617842090089588e-24,1.0
TEST_27893,1.1926245643143371e-20,1.0
TEST_27894,1.0012896906990272e-16,1.0
TEST_27895,2.234101303966655e-18,1.0
TEST_27896,1.6469245765545517e-21,1.0
TEST_27897,1.5407974002853032e-16,1.0
TEST_27898,3.0742824040144488e-19,1.0
TEST_27899,1.1580537663420016e-21,1.0
TEST_27900,3.1879020285813986e-22,1.0
TEST_27901,0.0,0.0
TEST_27902,0.0,0.0
TEST_27903,1.924741229610681e-25,1.0
TEST_27904,2.5978053443173572e-21,1.0
TEST_27905,0.0,0.0
TEST_27906,1.0549052218989993e-16,1.0
TEST_27907,6.834837012691107e-20,1.0
TEST_27908,5.15421599518326e-25,1.0
TEST_27909,1.76740253647747e-16,1.0
TEST_27910,1.1399579714819116e-18,1.0
TEST_27911,1.0164881089624878e-11,1.0
TEST_27912,2.4401037947231647e-22,1.0
TEST_27913,2.2250375612114103e-23,1.0
TEST_27914,2.659761293366614e-24,1.0
TEST_27915,1.8758638149716276e-17,1.0
TEST_27916,5.809223267510909e-19,1.0
TEST_27917,4.0229708068856827e-16,1.0
TEST_27918,2.1350383832206773e-21,1.0
TEST_27919,0.0,0.0
TEST_27920,1.2207735793668883e-17,1.0
TEST_27921,2.623663039483335e-14,1.0
TEST_27922,3.2300828525978374e-16,1.0
TEST_27923,1.1618928155241057e-24,1.0
TEST_27924,2.858764115189205e-13,1.0
TEST_27925,3.325625724117903e-27,1.0
TEST_27926,1.8632691629648952e-17,1.0
TEST_27927,4.81592023362396e-28,1.0
TEST_27928,1.0997855273070644e-16,1.0
TEST_27929,1.2515327900617626e-15,1.0
TEST_27930,6.612436838803096e-19,1.0
TEST_27931,3.204628782780215e-23,1.0
TEST_27932,1.4474250110161704e-21,1.0
TEST_27933,3.7272949040921226e-20,1.0
TEST_27934,7.196606382198315e-23,1.0
TEST_27935,0.0,0.0
TEST_27936,8.627550646014663e-15,1.0
TEST_27937,3.90014500765895e-18,1.0
TEST_27938,5.040632261641796e-21,1.0
TEST_27939,2.0495614645961827e-20,1.0
TEST_27940,4.148490442913207e-23,1.0
TEST_27941,8.152803925671678e-15,1.0
TEST_27942,2.31783339766308e-16,1.0
TEST_27943,3.080499562968644e-22,1.0
TEST_27944,5.55886697385802e-20,1.0
TEST_27945,2.1340155517750356e-18,1.0
TEST_27946,2.9047002063005863e-22,1.0
TEST_27947,1.4543028239999423e-12,1.0
TEST_27948,3.8187015283300146e-19,1.0
TEST_27949,1.4577358671698888e-15,1.0
TEST_27950,1.9011936329822206e-24,1.0
TEST_27951,0.0,0.0
TEST_27952,2.9210699614354296e-13,1.0
TEST_27953,0.0,0.0
TEST_27954,0.0,0.0
TEST_27955,1.1612848590226366e-18,1.0
TEST_27956,3.486930654970841e-18,1.0
TEST_27957,2.2222018972647733e-18,1.0
TEST_27958,1.0911605293690273e-23,1.0
TEST_27959,9.989093996184907e-24,1.0
TEST_27960,0.0,0.0
TEST_27961,5.874091337798925e-27,1.0
TEST_27962,3.681157693736627e-21,1.0
TEST_27963,2.7664554249953525e-22,1.0
TEST_27964,3.72746823367518e-26,1.0
TEST_27965,0.0,0.0
TEST_27966,1.030134723057673e-23,1.0
TEST_27967,1.4861726534983786e-26,1.0
TEST_27968,2.845495351482005e-17,1.0
TEST_27969,1.6545160733167253e-17,1.0
TEST_27970,2.2292160166279473e-17,1.0
TEST_27971,3.625958622835385e-18,1.0
TEST_27972,3.796646425390004e-22,1.0
TEST_27973,6.979759934889798e-18,1.0
TEST_27974,4.0369820659101607e-13,1.0
TEST_27975,2.257019654694189e-22,1.0
TEST_27976,9.688366159417137e-18,1.0
TEST_27977,3.822013166591886e-17,1.0
TEST_27978,1.6162702686645103e-12,1.0
TEST_27979,9.062735386179455e-21,1.0
TEST_27980,0.0,0.0
TEST_27981,0.0,0.0
TEST_27982,2.579659685814408e-17,1.0
TEST_27983,2.353558126839406e-19,1.0
TEST_27984,0.0,0.0
TEST_27985,9.555393898099033e-17,1.0
TEST_27986,4.009545991122236e-14,1.0
TEST_27987,1.8506337938196905e-15,1.0
TEST_27988,1.2823701627070783e-16,1.0
TEST_27989,1.3254109507817235e-16,1.0
TEST_27990,1.3085951795655207e-17,1.0
TEST_27991,1.0573962055070423e-14,1.0
TEST_27992,7.820617067680247e-21,1.0
TEST_27993,0.0,0.0
TEST_27994,2.0814017466366228e-19,1.0
TEST_27995,4.442208560581407e-19,1.0
TEST_27996,8.598829664597401e-16,1.0
TEST_27997,0.0,0.0
TEST_27998,0.0,0.0
TEST_27999,4.242794508070023e-20,1.0
TEST_28000,0.0,0.0
TEST_28001,2.1669755197097942e-19,1.0
TEST_28002,4.752816047085169e-14,1.0
TEST_28003,0.0,0.0
TEST_28004,7.988346549731625e-15,1.0
TEST_28005,4.555470265955231e-19,1.0
TEST_28006,2.4717906383950473e-20,1.0
TEST_28007,1.4818925164251005e-19,1.0
TEST_28008,1.0664827924639465e-21,1.0
TEST_28009,1.909358834022741e-21,1.0
TEST_28010,8.010930707697902e-22,1.0
TEST_28011,7.590880235584102e-14,1.0
TEST_28012,1.9567073195227627e-18,1.0
TEST_28013,1.9245313176681062e-22,1.0
TEST_28014,3.061575772432292e-17,1.0
TEST_28015,1.930737444181661e-22,1.0
TEST_28016,8.684606939812845e-23,1.0
TEST_28017,2.540138278276574e-19,1.0
TEST_28018,7.718930236327197e-20,1.0
TEST_28019,1.929079984310919e-23,1.0
TEST_28020,2.211284507188195e-26,1.0
TEST_28021,1.6836280909074997e-21,1.0
TEST_28022,8.791158090566596e-18,1.0
TEST_28023,2.367018940345058e-19,1.0
TEST_28024,1.357444380723041e-21,1.0
TEST_28025,1.3896716332425008e-22,1.0
TEST_28026,9.144721990359887e-22,1.0
TEST_28027,1.9315591677447724e-18,1.0
TEST_28028,3.977442237705114e-21,1.0
TEST_28029,4.144531721954059e-25,1.0
TEST_28030,6.733068868191374e-17,1.0
TEST_28031,5.3052876329868636e-17,1.0
TEST_28032,0.0,0.0
TEST_28033,2.419070562068047e-25,1.0
TEST_28034,5.1788227188296526e-21,1.0
TEST_28035,2.7682106493447113e-20,1.0
TEST_28036,1.1877063283281138e-22,1.0
TEST_28037,1.1761922660168017e-20,1.0
TEST_28038,5.913500005210468e-28,1.0
TEST_28039,2.4256917982339817e-21,1.0
TEST_28040,1.3471044075468044e-17,1.0
TEST_28041,1.46509882679535e-17,1.0
TEST_28042,5.786345984200525e-22,1.0
TEST_28043,0.0,0.0
TEST_28044,5.554540027616672e-21,1.0
TEST_28045,8.984674513331539e-19,1.0
TEST_28046,5.51106215446292e-21,1.0
TEST_28047,2.8494931024122816e-13,1.0
TEST_28048,6.842797333617223e-19,1.0
TEST_28049,3.131881316511989e-19,1.0
TEST_28050,2.5083694374275807e-28,1.0
TEST_28051,9.09678760087665e-20,1.0
TEST_28052,4.561317088717485e-17,1.0
TEST_28053,4.782264375694238e-16,1.0
TEST_28054,4.342323006777541e-17,1.0
TEST_28055,6.044688161406956e-21,1.0
TEST_28056,4.2470029509951e-21,1.0
TEST_28057,1.8637140142359777e-20,1.0
TEST_28058,0.0,0.0
TEST_28059,4.470071622527373e-18,1.0
TEST_28060,1.6989925822369665e-18,1.0
TEST_28061,1.1665240142273943e-18,1.0
TEST_28062,5.923426533027397e-23,1.0
TEST_28063,1.007619607618528e-16,1.0
TEST_28064,1.5118803339460767e-20,1.0
TEST_28065,0.0,0.0
TEST_28066,2.07491716762209e-19,1.0
TEST_28067,2.7241636306930835e-18,1.0
TEST_28068,2.7489023797666484e-19,1.0
TEST_28069,2.2290715908929955e-17,1.0
TEST_28070,2.1421893369979783e-17,1.0
TEST_28071,1.973304591619831e-24,1.0
TEST_28072,6.101978193839335e-22,1.0
TEST_28073,7.669110714142906e-23,1.0
TEST_28074,1.385112659876668e-14,1.0
TEST_28075,8.309977202077149e-18,1.0
TEST_28076,2.796426712030723e-24,1.0
TEST_28077,5.71646738937461e-15,1.0
TEST_28078,2.6061229927278117e-21,1.0
TEST_28079,2.1630349734432594e-20,1.0
TEST_28080,4.5623949063156033e-10,1.0
TEST_28081,0.0,0.0
TEST_28082,1.1417495304135711e-28,1.0
TEST_28083,3.4324711235230032e-22,1.0
TEST_28084,5.102367642657598e-20,1.0
TEST_28085,0.0,0.0
TEST_28086,1.7102572267229385e-23,1.0
TEST_28087,1.2349151683069357e-15,1.0
TEST_28088,2.9997496464721185e-17,1.0
TEST_28089,3.760438845800063e-22,1.0
TEST_28090,5.282590091303043e-24,1.0
TEST_28091,4.038698752878317e-17,1.0
TEST_28092,1.4521320443256058e-20,1.0
TEST_28093,1.3434251912107255e-24,1.0
TEST_28094,5.817575283498669e-22,1.0
TEST_28095,2.6615822620149027e-21,1.0
TEST_28096,2.9418064121863874e-14,1.0
TEST_28097,1.5562004772962118e-19,1.0
TEST_28098,4.0000466209593336e-24,1.0
TEST_28099,6.447122725432842e-19,1.0
TEST_28100,4.617796650070361e-17,1.0
TEST_28101,2.028459473246844e-20,1.0
TEST_28102,2.109206760536868e-21,1.0
TEST_28103,1.9623873878434054e-19,1.0
TEST_28104,3.968914735835077e-18,1.0
TEST_28105,8.127209660500087e-17,1.0
TEST_28106,8.359533590351796e-28,1.0
TEST_28107,3.0387827287002116e-24,1.0
TEST_28108,1.0521668244545181e-19,1.0
TEST_28109,6.583268692645674e-18,1.0
TEST_28110,1.247781768182318e-14,1.0
TEST_28111,2.636201864739654e-19,1.0
TEST_28112,1.1582725567449328e-17,1.0
TEST_28113,0.0,0.0
TEST_28114,3.6887734281509064e-15,1.0
TEST_28115,2.3577024867485995e-14,1.0
TEST_28116,1.8518747500269773e-17,1.0
TEST_28117,7.8387958334019325e-31,1.0
TEST_28118,1.7483711596878275e-24,1.0
TEST_28119,1.0533750897602138e-20,1.0
TEST_28120,9.291804853702855e-24,1.0
TEST_28121,8.725915841025476e-16,1.0
TEST_28122,1.2760467018289144e-30,1.0
TEST_28123,4.1778517077334176e-17,1.0
TEST_28124,1.8577392951338557e-18,1.0
TEST_28125,1.0269546825013286e-19,1.0
TEST_28126,0.0,0.0
TEST_28127,1.904553168310988e-18,1.0
TEST_28128,3.976370528286324e-18,1.0
TEST_28129,5.4136791470681584e-18,1.0
TEST_28130,3.1587471605307338e-18,1.0
TEST_28131,8.836651241267283e-25,1.0
TEST_28132,3.7348621848769074e-15,1.0
TEST_28133,0.0,0.0
TEST_28134,6.658504595067705e-19,1.0
TEST_28135,3.585144471160467e-29,1.0
TEST_28136,5.918024649585724e-17,1.0
TEST_28137,1.3491260204202718e-16,1.0
TEST_28138,2.3106990972287084e-17,1.0
TEST_28139,3.9115157632313487e-17,1.0
TEST_28140,8.78740765366928e-17,1.0
TEST_28141,1.927419482592527e-21,1.0
TEST_28142,1.6050887205304613e-22,1.0
TEST_28143,1.7193177990903812e-22,1.0
TEST_28144,8.355027164498748e-23,1.0
TEST_28145,9.221308656103998e-20,1.0
TEST_28146,2.3165277069627996e-14,1.0
TEST_28147,3.0264732050857467e-17,1.0
TEST_28148,1.49623866360219e-22,1.0
TEST_28149,4.066645556521546e-19,1.0
TEST_28150,7.364362110189697e-19,1.0
TEST_28151,6.709495885434595e-20,1.0
TEST_28152,6.226782799956759e-18,1.0
TEST_28153,1.1314814979314984e-22,1.0
TEST_28154,0.0,0.0
TEST_28155,3.496609175432072e-21,1.0
TEST_28156,9.064014931189498e-21,1.0
TEST_28157,2.1028241425188247e-17,1.0
TEST_28158,0.0,0.0
TEST_28159,0.0,0.0
TEST_28160,1.4638150288935408e-23,1.0
TEST_28161,1.1663333330819842e-13,1.0
TEST_28162,2.2752024093395545e-19,1.0
TEST_28163,5.0558444556576473e-14,1.0
TEST_28164,1.322107671179942e-17,1.0
TEST_28165,6.731080775778254e-20,1.0
TEST_28166,1.8065329895064902e-19,1.0
TEST_28167,3.678386263118727e-13,1.0
TEST_28168,9.0925946998998e-19,1.0
TEST_28169,2.6441645666373083e-22,1.0
TEST_28170,4.118059660177763e-23,1.0
TEST_28171,0.0,0.0
TEST_28172,0.0,0.0
TEST_28173,6.044977021277912e-17,1.0
TEST_28174,1.3329776262447833e-21,1.0
TEST_28175,1.4143797446108486e-15,1.0
TEST_28176,9.58893615465612e-20,1.0
TEST_28177,1.3860063808829283e-17,1.0
TEST_28178,5.9932111124565184e-21,1.0
TEST_28179,5.602690429888505e-16,1.0
TEST_28180,6.051212269030668e-15,1.0
TEST_28181,5.526043477282647e-16,1.0
TEST_28182,1.567972120742216e-23,1.0
TEST_28183,7.753769245319019e-16,1.0
TEST_28184,5.033357631438221e-18,1.0
TEST_28185,2.144320012084247e-20,1.0
TEST_28186,4.084520929558817e-21,1.0
TEST_28187,4.604986627584136e-26,1.0
TEST_28188,0.0,0.0
TEST_28189,0.0,0.0
TEST_28190,5.476903714911672e-20,1.0
TEST_28191,1.1971570765701318e-17,1.0
TEST_28192,7.55850578401314e-17,1.0
TEST_28193,2.0349015258309945e-26,1.0
TEST_28194,4.009593575845026e-17,1.0
TEST_28195,0.0,0.0
TEST_28196,1.9514466493502725e-16,1.0
TEST_28197,1.0624644863730703e-18,1.0
TEST_28198,5.311331156067609e-21,1.0
TEST_28199,1.2419952495336966e-18,1.0
TEST_28200,1.2139890910972882e-24,1.0
TEST_28201,2.421729027950833e-18,1.0
TEST_28202,1.132541963646387e-25,1.0
TEST_28203,3.2568646881535714e-19,1.0
TEST_28204,1.3423924602675426e-21,1.0
TEST_28205,1.092405074466009e-17,1.0
TEST_28206,1.9972909250736437e-22,1.0
TEST_28207,2.152477809456913e-17,1.0
TEST_28208,3.103787160982391e-20,1.0
TEST_28209,1.2843327314284216e-17,1.0
TEST_28210,1.8200677443386226e-29,1.0
TEST_28211,0.0,0.0
TEST_28212,1.3400543017880165e-21,1.0
TEST_28213,1.1730941473401783e-23,1.0
TEST_28214,6.278470481982234e-25,1.0
TEST_28215,2.4528293714689144e-25,1.0
TEST_28216,7.064921818546828e-17,1.0
TEST_28217,3.7672043761392826e-13,1.0
TEST_28218,2.2413891722912048e-20,1.0
TEST_28219,3.242626634862901e-23,1.0
TEST_28220,0.0,0.0
TEST_28221,5.506318515987999e-19,1.0
TEST_28222,1.6604805138111634e-22,1.0
TEST_28223,7.738272501495206e-27,1.0
TEST_28224,0.0,0.0
TEST_28225,1.0158192804927163e-19,1.0
TEST_28226,1.2576827786544209e-15,1.0
TEST_28227,1.1851303833155906e-16,1.0
TEST_28228,8.185589813259117e-22,1.0
TEST_28229,3.951945975327886e-12,1.0
TEST_28230,2.957205021103669e-21,1.0
TEST_28231,4.3021072224744994e-18,1.0
TEST_28232,0.0,0.0
TEST_28233,0.0,0.0
TEST_28234,6.163435128412611e-22,1.0
TEST_28235,1.9309183294175317e-14,1.0
TEST_28236,1.544140569686617e-22,1.0
TEST_28237,1.872890841981656e-23,1.0
TEST_28238,4.704152651659672e-17,1.0
TEST_28239,2.0928828842918882e-19,1.0
TEST_28240,0.0,0.0
TEST_28241,0.0,0.0
TEST_28242,1.9578307141992955e-22,1.0
TEST_28243,6.190468485391127e-20,1.0
TEST_28244,2.8477481849888764e-21,1.0
TEST_28245,0.0,0.0
TEST_28246,8.493975980496065e-25,1.0
TEST_28247,2.814158682560436e-13,1.0
TEST_28248,1.3491607371905806e-18,1.0
TEST_28249,5.970027437085159e-21,1.0
TEST_28250,2.532888024051675e-21,1.0
TEST_28251,1.9169700684685057e-14,1.0
TEST_28252,6.255580039619981e-21,1.0
TEST_28253,1.5097963583752653e-17,1.0
TEST_28254,7.30819176445943e-20,1.0
TEST_28255,1.5623624228390382e-27,1.0
TEST_28256,1.1042989132083924e-19,1.0
TEST_28257,5.039429830940682e-25,1.0
TEST_28258,3.5380787096953265e-23,1.0
TEST_28259,0.0,0.0
TEST_28260,5.5045609561054894e-24,1.0
TEST_28261,0.0,0.0
TEST_28262,0.0,0.0
TEST_28263,1.4682549840533827e-16,1.0
TEST_28264,2.5492544290123676e-18,1.0
TEST_28265,2.4539188317663744e-22,1.0
TEST_28266,3.426025062125226e-20,1.0
TEST_28267,7.34549512957771e-15,1.0
TEST_28268,6.619376367154533e-19,1.0
TEST_28269,1.5492955561136525e-17,1.0
TEST_28270,1.1733235891121836e-21,1.0
TEST_28271,4.3207860076064095e-20,1.0
TEST_28272,4.9774462449384715e-20,1.0
TEST_28273,5.124091574468968e-22,1.0
TEST_28274,7.894789775473918e-17,1.0
TEST_28275,9.523443550630805e-17,1.0
TEST_28276,1.3876448499005157e-19,1.0
TEST_28277,1.4818731909737533e-22,1.0
TEST_28278,1.1584266398135361e-18,1.0
TEST_28279,8.672545353810167e-18,1.0
TEST_28280,7.182042652350456e-16,1.0
TEST_28281,4.515538121884233e-19,1.0
TEST_28282,1.2585232219790595e-29,1.0
TEST_28283,2.598116194591028e-18,1.0
TEST_28284,5.434551421314103e-20,1.0
TEST_28285,3.785651187429725e-24,1.0
TEST_28286,3.416623160372603e-23,1.0
TEST_28287,2.6751157170511186e-13,1.0
TEST_28288,7.776655293868152e-19,1.0
TEST_28289,2.333570806601922e-17,1.0
TEST_28290,0.0,0.0
TEST_28291,1.6982797140146014e-14,1.0
TEST_28292,1.1214194839367087e-19,1.0
TEST_28293,3.1698284856068004e-18,1.0
TEST_28294,8.949616944610316e-18,1.0
TEST_28295,0.0,0.0
TEST_28296,0.0,0.0
TEST_28297,2.5564802652533246e-18,1.0
TEST_28298,7.28487460281672e-18,1.0
TEST_28299,0.0,0.0
TEST_28300,2.6989853902203116e-19,1.0
TEST_28301,7.616207975180036e-20,1.0
TEST_28302,6.978038268910539e-23,1.0
TEST_28303,1.4412698259844312e-22,1.0
TEST_28304,6.520767787678852e-23,1.0
